samples	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	BAMQC_TOTALREADS	BAMQC_PAIREDREADS	BAMQC_PROPPAIREDREADS	BAMQC_UNMAPREADS	BAMQC_MATEUNMAPREADS	BAMQC_SECONDARYREADS	BAMQC_QUALFAILREADS	BAMQC_READSPERSTARTPOINT	BAMQC_AVGREADLENGTH	BAMQC_INSERTMEAN	BAMQC_INSERTSD	BAMQC_SOFTCLIPBASES	BAMQC_HARDCLIPBASES	BAMQC_MISMATCHBASES	callability	purity	ploidy	SLPP	centre	proj_name	sample_type	tissue_type	run	proj_id	miso_id
093-108-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	191.422866	191.422866	98.46372	100	51.4378	98463720	100	23487801366	11978567985	15304.872337	4393.32581	3789.603219	3053842826	83.8657	0.161343	0.776968	232.264515	81.904222	80	0.640429	12.7787	31.022539	0.1473	49.0009	0.027728	0.002867	0.07906	40.0152	1.462575	0.997547	0.997201	0.993473	0.981756	0.958344	0.91897	0.857666	25.1636	43.492143	6.214285	6.82167	7.614408	8.755037	10.602857	-1	0.007737	5.711174	0.996524	25	0	0	0	199790996	181804540	171135508	196915	158616	6282412	11507129	2.02697301915344	124.840385586631	240.071851255296	98.1612609607166	338261924	0	56143087	98.8	0.24	4.3	0.33369321547194	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0063_Ov_P_PE_438_EX
093-110-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	148.484401	148.484401	92.985592	100	62.6231	92985592	100	18400767691	11484069079	11748.44087	4013.74028	2638.586541	3265435731	85.6605	0.143395	0.745356	178.292629	87.579155	82	0.631988	17.5659	30.39725	0.1473	37.5892	0.029181	0.00537	0.073298	51.7247	1.621836	0.997674	0.997289	0.9932	0.979336	0.951348	0.90411	0.835598	32.392	54.039788	6.096745	6.594175	7.197893	7.997181	9.109383	-1	0.0177	5.31894	0.996611	25	0	0	0	152126032	141438199	137065014	240156	198718	2305612	8142065	1.63393864576938	125.20210802458	272.642616082858	115.006722780232	152939787	0	46200154	98.6	0.6	3.1	0.691146500391249	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0065_Ov_P_PE_466_EX
093-110-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	195.553949	195.553949	102.375492	100	52.3515	102375492	100	24286488533	12653648724	15967.024163	4926.143206	3393.321164	3453426124	86.0279	0.139721	0.764222	242.313235	92.621067	86	0.652657	14.116	31.300354	0.1473	47.8984	0.026076	0.003611	0.068579	42.2947	1.624931	0.99764	0.997258	0.993906	0.983413	0.960567	0.920189	0.858991	36.6492	48.31322	6.436991	7.030251	7.797998	8.879824	10.589806	-1	0.962048	2.697733	0.996702	25	0	0	0	199204021	186392532	182870187	242682	203034	1987737	10581070	1.96450849874752	125.12032507826	259.531143195163	102.875359753543	144462318	0	57495438	98.7	0.74	3.1	0.527681269098404	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0065_Ov_P_PE_451_EX
093-113-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	187.307149	187.307149	51.08481	100	27.2733	51084810	100	22966638668	6107705484	16064.964416	3735.970957	3165.703295	1264692111	86.2161	0.137839	0.811324	243.799562	33.919108	31	0.688346	5.4189	33.302154	0.1723	73.4062	0.018151	0.001334	0.051282	19.4906	1.615196	0.996841	0.996038	0.977847	0.827911	0.534988	0.296922	0.158495	0.2911	16.349362	10.578465	23.997554	-1	-1	-1	-1	10.135528	1.741438	0.992377	21	0	0	0	194907064	177954860	170525620	249830	191833	5270266	11432108	3.90996440458566	124.625393984744	222.043976477698	87.8824576100883	303666363	0	62387325	94.4	0.32	5.6	0.18390222359065	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0068_Ov_P_PE_389_EX
093-113-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	151.377077	151.377077	88.449904	100	58.4302	88449904	100	18789463901	10933492569	12484.194068	3836.178187	2469.091646	3138329070	86.8592	0.131408	0.764945	189.458312	84.170148	80	0.659756	16.5852	31.63269	0.1628	41.8105	0.026292	0.003998	0.083352	46.8475	1.588116	0.997489	0.997168	0.993232	0.980064	0.951962	0.902345	0.827978	30.6196	47.889624	5.964415	6.502827	7.194446	8.131196	9.565211	-1	0.012256	5.536884	0.996481	25	0	0	0	154414651	144661029	142009535	175409	145068	1392439	8185774	1.76505765832333	124.99731476402	253.218023092087	102.023539542682	106391285	0	41315274	98.7	0.34	5.2	0.376459759101561	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0068_Ov_P_PE_434_EX
093-118-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	187.390977	187.390977	96.589267	100	51.5442	96589267	100	23055671464	11759673061	16939.775823	3354.590235	2761.305406	3277318540	88.0233	0.119767	0.834703	257.075573	87.897852	81	0.729805	14.1195	34.980006	0.1473	48.9944	0.025632	0.002833	0.121864	35.9512	1.65845	0.997272	0.996801	0.992459	0.980057	0.953489	0.904992	0.830379	33.2911	46.870566	6.465002	7.134087	8.026199	9.320849	11.572889	-1	6.259553	0.806492	0.995965	24	0	0	0	191641710	178971789	176709920	219349	189842	1710900	10739672	2.10262485483574	123.862486198872	200.652598139324	70.3670704486749	125706581	0	53740687	99	9999	9999	9999	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0070_Ov_P_PE_378_EX
093-118-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	198.787079	198.787079	121.827294	100	61.2853	121827294	100	24671671001	15074157919	15951.059041	5172.927437	3547.684523	4344361738	85.6204	0.143796	0.755116	242.070951	116.516006	106	0.641252	17.4649	30.780875	0.1389	38.9009	0.025716	0.005134	0.077603	50.3497	1.792554	0.997865	0.997483	0.993966	0.98402	0.964893	0.933857	0.889739	54.6791	69.031998	6.587697	7.016097	7.535889	8.16421	8.993592	-1	0.117435	5.045216	0.996854	25	0	0	0	203892603	190311858	185966406	260922	221569	2507209	10812614	1.67095782817869	125.158424636893	263.088197662542	106.157330080003	170006837	0	60833773	99.2	9999	9999	9999	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0070_Ov_P_PE_445_EX
093-119-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	179.301495	179.301495	147.952292	100	82.5159	147952292	100	22202654818	18299967159	14632.725659	4428.786481	3141.142678	5734783639	85.8524	0.141476	0.767658	222.064115	153.807193	133	0.655027	25.6715	31.376921	0.1439	17.5776	0.035024	0.008022	0.114896	66.8222	1.92259	0.997792	0.997535	0.995677	0.990674	0.980737	0.963752	0.937333	68.8558	174.999551	6.275378	6.423284	6.581051	6.748678	6.937999	8.109418	6.364756	1.328181	0.997222	26	0	0	0	182649605	170684473	167919723	275650	236796	1208169	10481313	1.25567326836688	124.601663813908	257.619710925491	110.252266814737	102315213	0	52776724	98.9	0.58	3.7	0.549967374326193	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0071_Ov_P_PE_456_EX
093-119-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	182.554869	182.554869	147.149987	100	80.6059	147149987	100	22652575119	18238834550	14637.078802	4742.167393	3273.328924	5642925781	85.5499	0.144501	0.755297	222.130178	151.343561	132	0.643035	24.7905	30.762868	0.1439	19.4845	0.0336	0.008052	0.1032	66.2275	1.891795	0.997873	0.997576	0.995823	0.991102	0.981559	0.964916	0.938845	68.8755	157.246209	6.268934	6.435389	6.611933	6.798564	7.013442	8.3814	5.091538	1.422646	0.997306	26	0	0	0	185342607	173992507	171697686	281888	240806	641439	10426773	1.28098720777559	124.702327526093	268.854472008475	115.061522774946	80100020	0	51752701	98.8	0.52	3.7	0.630061048255552	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0256_BCCVR3ANXX	PROJECT_CANMAN	PROJECT_CANMAN_0071_Ov_P_PE_454_EX
009_T597	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	169.096325	169.096325	109.80456	100	64.9361	109804560	100	20933817192	13536657718	14446.994926	3885.64897	2601.173296	4230814631	87.5743	0.124257	0.788048	219.245492	113.470667	97	0.685072	20.0624	32.856333	0.0706	35.3359	0.032338	0.004997	0.097155	51.2557	1.891178	0.998605	0.998379	0.99692	0.991265	0.97385	0.937039	0.879541	48.6041	69.432796	6.413031	6.830003	7.328453	7.951515	8.739449	-1	15.201329	0.607271	0.998108	27	0	0	0	172802625	160608703	158533676	245663	202772	1516341	10431918	1.60430457344624	124.724179965515	248.7762370751	101.625574790351	118961843	0	47950903	99	0.1	6.8	0.0659951750438689	XYZ	SUPERHELLO	Tumour	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0009_Bn_P_PE_432_EX
009_T599	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	152.187853	152.187853	104.289142	100	68.5266	104289142	100	18818673751	12864764805	12656.935629	3818.593086	2343.145036	3955314687	87.5488	0.124512	0.768226	192.079813	106.081744	101	0.668815	20.9006	32.020607	0.065	31.6383	0.031933	0.005364	0.092357	55.4622	1.560026	0.998727	0.998476	0.996659	0.991175	0.978891	0.955488	0.916368	51.7501	72.896057	5.307678	5.577163	5.885145	6.25729	6.685899	12.250111	5.012781	0.800086	0.998178	27	0	0	0	154932456	144835243	143338946	161617	135319	960688	8974908	1.52229339162465	124.365037631069	261.241273243514	112.824189794118	85342257	0	39704665	99	0.1	6.8	0.100418447784355	XYZ	SUPERHELLO	Tumour	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0009_Bn_P_PE_447_EX
011_T900	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	161.267827	161.267827	142.814246	100	88.5572	142814246	100	19986324693	17689267021	12831.057937	4379.800044	2775.466712	5796343409	86.1132	0.138868	0.745521	194.722268	155.458229	139	0.638368	28.8378	30.564657	0.1245	11.4931	0.036648	0.010501	0.094119	74.6929	1.872991	0.998108	0.997903	0.996043	0.989958	0.97833	0.959964	0.934006	71.2543	257.875004	5.803828	5.882964	5.970894	6.067616	6.167856	6.727086	9.339167	0.511776	0.997667	26	0	0	0	164301250	153319440	151153032	462447	406973	846088	9673275	1.16163098071743	124.640023783025	285.522119797384	121.264893419918	84078995	0	47665618	95.5	0.11	6.5	0.019305805958865	XYZ	SUPERHELLO	Tumour	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0011_Bn_P_PE_470_EX
011_T902	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	156.097235	156.097235	120.003117	100	76.8772	120003117	100	19414185431	14905285709	12475.819358	4336.653359	2601.712714	4733971764	86.5989	0.134011	0.742057	189.331219	126.965367	119	0.638956	24.2453	30.594256	0.1334	23.2248	0.033047	0.006657	0.078636	65.055	1.648901	0.99804	0.997832	0.996553	0.992872	0.984428	0.968127	0.941103	64.3329	110.465531	5.351887	5.527774	5.718861	5.931662	6.163572	7.87293	5.671001	0.814763	0.997665	26	0	0	0	158977438	148587408	145808838	251771	216747	1034146	9104113	1.32927969755852	125.089268143099	285.811312738138	117.959075117716	90279189	0	41526485	95.5	0.1	5.2	0.0300750320050811	XYZ	SUPERHELLO	Tumour	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0011_Bn_P_PE_468_EX
011_T903	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	143.051811	143.051811	107.671825	100	75.2677	107671825	100	17765587646	13348835001	11640.051601	3711.805093	2413.730952	4212282860	86.4134	0.135866	0.758218	176.647729	112.973644	106	0.651119	23.5626	31.193588	0.1345	24.8613	0.03304	0.006286	0.090454	62.2638	1.613909	0.99795	0.997733	0.996112	0.991019	0.979815	0.958419	0.922222	55.1717	92.553261	5.304935	5.508271	5.735529	5.998671	6.276165	8.72577	5.044848	0.739724	0.997497	26	0	0	0	145881532	136128580	134072755	223874	191846	1125446	8403632	1.36406496323718	124.984768092049	270.238095951126	110.909078869581	87384297	0	37646609	95.5	0.1	5	0.0318700336677262	XYZ	SUPERHELLO	Tumour	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0011_Bn_P_PE_439_EX
012_T846	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	150.351722	150.351722	105.629586	100	70.255	105629586	100	18093255177	12625508524	11962.104006	3193.084878	2938.066293	3905138250	83.7615	0.162385	0.789307	181.535149	104.736009	42	0.639972	20.8925	31.476096	0.095	30.2198	0.037551	0.007305	0.090405	56.4102	4.760728	0.9983	0.997725	0.974034	0.847414	0.667385	0.526721	0.437604	27.3112	70.778193	17.891992	21.938603	30.809702	-1	-1	-1	27.355932	4.323661	0.994318	22	0	0	0	161976203	142042132	129426453	324408	252828	9309197	10300466	1.49725339184092	124.332446678567	258.148395577206	122.13725339833	503478976	0	47908861	92.3	0.31	5.3	5.13951122183123e-05	XYZ	SUPERHELLO	Tumour	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0012_Bn_P_PE_443_EX
014_B4619	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	49.482033	49.482033	46.335368	100	93.6408	46335368	100	6185745388	5791446883	3700.940732	1597.639549	887.165107	1797380089	85.6579	0.143421	0.698478	56.164938	48.205827	44	0.595985	28.9443	28.484598	0.0917	6.3743	0.035775	0.011981	0.07058	82.1917	1.66227	0.998413	0.997924	0.985091	0.922533	0.783646	0.592034	0.40619	3.2375	144.421471	5.480923	5.627598	5.779705	5.937244	6.109994	7.244276	0.018211	5.678138	0.99631	24	0	0	0	50071888	47162969	46895269	45852	37506	62854	2800213	1.07967141686834	125.512807368001	323.025444316584	136.170981012738	16320304	0	14412398	9999	9999	9999	9999	XYZ	SUPERHELLO	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0014_Pb_R_PE_513_EX
015_B5015	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	46.985102	46.985102	45.374433	100	96.572	45374433	100	5849993967	5648806952	3344.734857	1431.51625	1073.74286	1671854528	81.6454	0.183546	0.700285	50.759209	44.839225	41	0.569098	28.4462	27.220511	0.0939	3.4391	0.038273	0.012743	0.081036	83.8085	1.724586	0.998473	0.997962	0.982617	0.904176	0.735259	0.525684	0.342534	2.531	243.984723	5.912229	5.996774	6.099253	6.196608	6.291913	6.882192	0.113749	5.000876	0.996026	24	0	0	0	47643553	44707868	44184501	48208	38779	82043	2805434	1.05552513617745	125.068185895154	315.373533807346	137.100450545714	20585565	0	13833820	9999	9999	9999	9999	XYZ	SUPERHELLO	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0015_Pb_R_PE_511_EX
023_B2080	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	50.590742	50.590742	49.592896	100	98.0276	49592896	100	6274004264	6149880450	3416.074601	1485.144729	1372.784934	1730208677	78.1195	0.218805	0.696985	51.841851	46.404286	42	0.541809	27.4421	25.92224	0.0878	1.9784	0.039384	0.012901	0.09191	84.0844	1.718677	0.998484	0.998001	0.98354	0.908848	0.748869	0.547132	0.368206	3.1007	442.369208	6.163261	6.212621	6.267465	6.311341	6.363991	6.666733	0.094786	5.700072	0.996148	24	0	0	0	51252662	48054757	47780938	62140	50207	84530	3051235	1.04879973967025	124.626723718528	314.431105506515	142.823985152507	18817799	0	15207192	9999	9999	9999	9999	XYZ	SUPERHELLO	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0023_Pb_R_PE_526_EX
024_B2415	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	48.577932	48.577932	47.308514	100	97.3868	47308514	100	6049168287	5890691799	3559.24091	1573.680767	916.24661	1797453329	84.8533	0.151467	0.693414	54.014522	48.207791	44	0.585828	29.5849	28.01249	0.0867	2.6198	0.037195	0.014336	0.077018	85.0793	1.721707	0.99851	0.99809	0.985694	0.919574	0.771977	0.578139	0.397452	3.6611	356.303758	5.695736	5.759198	5.817372	5.886123	5.946412	6.301802	0.116027	5.309217	0.996633	25	0	0	0	49189237	46264439	46039497	56052	46477	68353	2800393	1.04704044476822	125.06881274406	328.458607324827	144.254874645092	18000983	0	15235220	9999	9999	9999	9999	XYZ	SUPERHELLO	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_SUPERHELLO	PROJECT_SUPERHELLO_0024_Pb_R_PE_547_EX
093-043-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	174.680432	174.680432	144.823447	100	82.9077	144823447	100	21607840333	17890942053	14181.755656	4481.079317	2945.00536	5602508704	86.3707	0.136293	0.759893	215.22026	150.259573	132	0.653401	25.8126	31.247022	0.1395	17.2016	0.027981	0.008313	0.119141	67.4782	1.90202	0.997897	0.99764	0.994756	0.98659	0.972544	0.951919	0.923752	68.5075	177.087373	6.210259	6.36104	6.514214	6.676962	6.855027	7.980858	0.114733	6.540216	0.997201	26	0	0	0	176927797	167878896	166590635	430672	381416	412853	8205376	1.25486425677397	124.254366355852	256.336084976509	109.595424322137	75535460	0	51054003	99.3	9999	9999	9999	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0032_Ov_P_PE_439_EX
093-043-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	167.377108	167.377108	133.887441	100	79.9915	133887441	100	20665534542	16500212588	13838.053384	3986.845459	2840.635699	5143171865	86.2542	0.137458	0.776333	210.004284	137.940135	121	0.666578	24.7746	31.880003	0.1406	20.1559	0.028094	0.007143	0.129092	63.5639	1.915835	0.997824	0.997476	0.99376	0.983957	0.967326	0.94257	0.908876	63.4216	141.004477	6.329596	6.508707	6.724559	6.949596	7.205863	8.969417	0.137692	5.910879	0.996864	25	0	0	0	169467299	160759277	159471430	380452	336131	468195	7859375	1.30900837226088	124.038256156128	241.476717987232	100.666263826907	70745675	0	47480433	99.2	9999	9999	9999	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0032_Ov_P_PE_423_EX
093-051-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	49.413659	49.413659	48.0114	100	97.1622	48011400	100	6140106740	5965316306	3945.391522	1492.233154	702.482064	1984213254	88.5591	0.114409	0.725573	59.874688	53.216702	48	0.640321	32.203	30.59174	0.1295	2.8467	0.03524	0.013585	0.095983	83.1692	1.716668	0.9979	0.997481	0.987623	0.939051	0.821844	0.653942	0.481936	5.9574	359.774527	5.206369	5.262608	5.318847	5.367051	5.421683	5.723765	2.386419	0.870588	0.9962	24	0	0	0	50075635	47203768	46870601	137817	123062	51357	2682693	1.05696411778991	124.666909408588	301.535369568015	133.276036287057	15139124	0	13842829	9999	9999	9999	9999	XYZ	CANMAN	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0035_Pb_R_PE_487_EX
093-053-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	249.224628	249.224628	136.124231	100	54.6191	136124231	100	30862450027	16771825685	20308.311653	6145.377906	4408.760468	4570022968	85.7148	0.142852	0.767693	308.195982	122.568252	115	0.652832	14.6908	31.328054	0.1506	45.6562	0.02416	0.005134	0.082189	43.3215	1.591795	0.997686	0.997348	0.995166	0.989641	0.979225	0.961925	0.935214	62.5448	67.29263	6.166081	6.537422	6.996137	7.542227	8.219378	-1	0.015763	4.145464	0.997008	25	0	0	0	176111406	164859883	161503962	338193	295819	1852564	9060766	1.64176567633127	124.841601464681	251.93526319045	102.119638722225	139595456	0	80593513	99.4	0.59	3	0.526660837754926	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0036_Ov_P_PE_420_EX
093-059-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	164.018663	164.018663	140.424827	100	85.6152	140424827	100	20159804848	17232937869	13631.535228	3851.590083	2676.679537	5321128177	86.7227	0.132773	0.779697	206.870195	142.712932	131	0.673067	26.2735	32.192036	0.1306	14.5183	0.032737	0.008123	0.14596	67.008	1.806493	0.997883	0.997509	0.993534	0.98351	0.967965	0.946768	0.919418	68.923	202.966997	5.968303	6.075104	6.199706	6.342108	6.480949	7.313999	0.098965	7.187656	0.996827	25	0	0	0	166575523	156796597	155576621	437281	384426	414367	8927278	1.23686491543735	123.536640109606	235.973064796345	100.241897545937	69403334	0	45953908	99.1	9999	9999	9999	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0039_Ov_P_PE_406_EX
093-064-PRE	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	217.544006	217.544006	153.145636	100	70.3975	153145636	100	26958199543	18930329298	17719.510925	5582.598657	3656.089961	5637882761	86.4379	0.135621	0.760425	268.908719	151.208307	134	0.653674	20.7982	31.293263	0.1361	29.779	0.029439	0.008703	0.100636	56.6714	1.821787	0.997913	0.997657	0.995637	0.990205	0.980321	0.964455	0.941184	70.5852	112.649601	6.334935	6.581173	6.842609	7.146606	7.474922	10.261961	0.524748	3.556729	0.997332	26	0	0	0	175868033	165105551	163110561	338587	294391	811431	9612464	1.38369273117886	124.650921028088	257.059633591541	107.863824371769	94968874	0	80559479	99.5	0.66	3	0.946505545377108	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0042_Ov_P_PE_437_EX
093-070-POST	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	246.320256	246.320256	165.176892	100	67.0578	165176892	100	30569866194	20453294644	19680.369996	6436.499803	4452.996395	5952970583	85.4334	0.145666	0.75355	298.666431	159.658978	147	0.640478	19.3733	30.649946	0.1322	33.0933	0.028106	0.008214	0.088931	54.6767	1.663114	0.998033	0.997785	0.996203	0.992406	0.98545	0.974992	0.959739	78.0408	109.416031	5.906749	6.114797	6.34365	6.603709	6.884573	9.148132	0.964854	2.877335	0.997507	26	0	0	0	177395331	167078326	165440834	313343	266993	630191	9373471	1.39283341177812	124.784569418058	266.481788458986	113.032059430727	83846763	0	82515433	99.6	0.57	2.2	0.821663866729993	XYZ	CANMAN	Tumour	FFPE	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0043_Ov_P_PE_445_EX
093-108-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	56.946966	56.946966	50.720382	100	89.066	50720382	100	7096997723	6318709908	4506.79096	1638.755935	951.450828	2039585093	86.5936	0.134064	0.733343	68.394404	54.701777	50	0.631328	28.5713	30.233105	0.1467	10.9664	0.035251	0.011181	0.089359	75.8134	1.65763	0.99773	0.997322	0.98862	0.946978	0.84465	0.685738	0.5118	6.2662	95.479686	5.318607	5.5249	5.749947	6.012502	6.29006	8.705563	2.261709	0.779808	0.996136	24	0	0	0	57975161	54266340	53628256	82458	71391	377811	3248552	1.14128448320246	125.327122669412	294.415575746338	126.677244354609	31751720	0	17262245	9999	9999	9999	9999	XYZ	CANMAN	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0063_Pb_R_PE_507_EX
093-110-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	52.048799	52.048799	47.262203	100	90.8036	47262203	100	6495449044	5896550949	4034.50968	1577.112578	883.826786	1899356611	86.3931	0.136069	0.718956	61.227132	50.940842	47	0.61771	29.0804	29.571379	0.155	9.2203	0.036406	0.012293	0.076468	78.692	1.698028	0.997653	0.997195	0.98659	0.934786	0.808947	0.628986	0.448419	4.7504	104.689192	5.444858	5.641962	5.856205	6.096158	6.363533	8.433981	2.358224	0.94614	0.99579	24	0	0	0	52919417	49533255	48937193	78379	67618	291811	3015972	1.11443589017286	125.494436777878	310.268282779064	131.719034719782	29429400	0	16169153	9999	9999	9999	9999	XYZ	CANMAN	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0065_Pb_R_PE_526_EX
093-113-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	53.09149	53.09149	48.907062	100	92.1185	48907062	100	6614826726	6092022535	4126.326792	1575.50538	912.994554	1959956784	86.1978	0.138022	0.723684	62.620535	52.566142	47	0.62027	29.4621	29.698543	0.1567	7.9035	0.035647	0.012717	0.083911	79.3156	1.752205	0.997585	0.997174	0.987895	0.937337	0.812094	0.637737	0.464114	6.0993	125.762236	5.606642	5.772209	5.955204	6.155627	6.373478	7.935036	4.862178	0.72212	0.995992	24	0	0	0	54023577	50582293	49893072	85780	74022	307253	3048251	1.10348496525161	125.290210449732	307.590655397863	134.9187437219	32183151	0	15662647	9999	9999	9999	9999	XYZ	CANMAN	Blood	Fresh	181026_D00355_0255_ACCVHRANXX	PROJECT_CANMAN	PROJECT_CANMAN_0068_Pb_R_PE_517_EX
