samples	total_reads	pct_uniq_reads	reads_start_point	pf_bases	pct_pf_bases	pct_coding	pct_utr	pct_intronic	pct_intergenic	pct_correct_rs	pct_mrna	pct_usable	med_cv_cov	X5to3_bias	rrna_contam	centre	proj_name	sample_type	tissue_type	rin	dv200	run	miso_id	proj_id
PROJECT_SQUID-01-0084-TS	208.189221	99.9	2.014	1665.36128	96	8.4077	11.773	61.1519	18.6673	97.205	20.1808	19.3804	0.517276	0.187482	3.5	XYZ	PROJECT_SQUIDANE	Tumour	FFPE	9999	9999	170822_NB551051_0025_AH73YVBGX3	PROJECT_SQUID_010084_Pa_M_PE_295_WT	PROJECT_SQUID
PROJECT_SQUID-01-0089-TS	144.059089	99.9	1.878	1152.271312	95.2	8.4924	14.7598	60.067	16.6808	98.0549	23.2522	22.1509	0.557202	0.169773	5.2	XYZ	PROJECT_SQUIDANE	Tumour	FFPE	9999	9999	170822_NB551051_0025_AH73YVBGX3	PROJECT_SQUID_010089_Pr_P_PE_294_WT	PROJECT_SQUID
PROJECT_SQUID-01-0097-TS	167.424347	99.9	1.986	1339.130272	90.4	13.9888	18.3687	47.9724	19.6701	98.4772	32.3576	29.2726	0.45965	0.292435	6.7	XYZ	PROJECT_SQUIDANE	Tumour	FFPE	9999	9999	170822_NB551051_0025_AH73YVBGX3	PROJECT_SQUID_010097_St_P_PE_316_WT	PROJECT_SQUID
PROJECT_SQUID-01-0112-TS	203.454501	99.9	1.925	1627.291136	94.1	12.1759	17.4651	52.9734	17.3856	98.2179	29.6409	27.9004	0.481716	0.212569	8.1	XYZ	PROJECT_SQUIDANE	Tumour	empty	9999	9999	170822_NB551051_0025_AH73YVBGX3	PROJECT_SQUID_010112_Te_T_PE_308_WT	PROJECT_SQUID
RED_859	118.478981	99.9	4.636	888.480165	93	40.0699	27.9129	15.8331	16.1841	99.5573	67.9828	63.2617	0.585566	0.490605	6.3	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170801_NB551051_0024_AH5L55BGX3	PROJECT_PEBBLE_0021_Bn_P_PE_288_WT	PROJECT_PEBBLE
RED_866	212.945072	99.9	7.604	1596.08754	90.6	24.8349	42.9328	12.9956	19.2366	99.5479	67.7678	61.432	0.616677	0.46701	32.4	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170801_NB551051_0024_AH5L55BGX3	PROJECT_PEBBLE_0022_Bn_P_PE_291_WT	PROJECT_PEBBLE
RED_893	167.052861	99.9	5.571	1252.662855	93.5	27.9813	26.9554	19.9089	25.1544	99.4482	54.9367	51.3902	0.658261	0.480787	9.8	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170801_NB551051_0024_AH5L55BGX3	PROJECT_PEBBLE_0023_Bn_P_PE_283_WT	PROJECT_PEBBLE
RED_931	107.367289	99.9	4.968	805.06362	85.7	30.8138	29.5508	23.5087	16.1267	99.3047	60.3645	51.7832	0.637198	0.40304	15.1	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170801_NB551051_0024_AH5L55BGX3	PROJECT_PEBBLE_0024_Bn_P_PE_279_WT	PROJECT_PEBBLE
RED_753	182.280726	99.9	7.428	1366.14288	88	24.1175	41.7163	17.3138	16.8524	99.2606	65.8338	57.9431	0.629235	0.527058	30.7	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551056_0020_AH5KTWBGX3	PROJECT_PEBBLE_0017_Bn_P_PE_257_WT	PROJECT_PEBBLE
RED_765	158.13837	99.9	7.638	1185.149325	89.8	27.046	44.9369	8.0523	19.9648	99.6453	71.9829	64.6917	0.57885	0.539803	32.7	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551056_0020_AH5KTWBGX3	PROJECT_PEBBLE_0018_Bn_P_PE_300_WT	PROJECT_PEBBLE
RED_778	114.029051	99.9	6.024	854.99988	87.9	38.7406	29.2269	14.7549	17.2776	99.4347	67.9675	59.7718	0.606405	0.546371	11.1	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551056_0020_AH5KTWBGX3	PROJECT_PEBBLE_0019_Bn_P_PE_267_WT	PROJECT_PEBBLE
RED_804	150.787905	99.9	4.18	1130.57994	89.8	21.2706	41.1189	16.2779	21.3326	99.3052	62.3895	56.0757	0.656975	0.546703	40.6	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551056_0020_AH5KTWBGX3	PROJECT_PEBBLE_0020_Bn_P_PE_292_WT	PROJECT_PEBBLE
RED_1239	179.163363	99.9	6.278	1343.185935	91.8	29.0976	38.6156	14.4913	17.7954	99.4834	67.7133	62.22	0.600842	0.409855	23.8	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551051_0023_AH52VLBGX3	PROJECT_PEBBLE_0012_Bn_P_PE_297_WT	PROJECT_PEBBLE
RED_1243	183.969586	99.8	6.688	1378.122345	93.6	15.1179	52.9059	13.2012	18.775	99.4551	68.0238	63.6973	0.554123	0.469936	51.8	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551051_0023_AH52VLBGX3	PROJECT_PEBBLE_0013_Bn_P_PE_305_WT	PROJECT_PEBBLE
RED_1274	177.948335	99.9	4.626	1334.08974	85.7	21.8983	32.3001	23.4084	22.3932	99.0141	54.1983	46.4747	0.572032	0.447497	19.5	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170731_NB551051_0023_AH52VLBGX3	PROJECT_PEBBLE_0014_Bn_P_PE_284_WT	PROJECT_PEBBLE
RED_1083	132.709303	99.9	5.969	994.953225	92.5	34.3734	30.2168	19.5649	15.8449	99.4697	64.5901	59.7617	0.638252	0.50121	14.5	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170728_NB551056_0019_AH52VNBGX3	PROJECT_PEBBLE_0007_Bn_P_PE_262_WT	PROJECT_PEBBLE
RED_1164	117.35446	99.9	4.579	879.772635	88.5	32.5165	36.5245	15.6789	15.2801	99.3451	69.041	61.135	0.642836	0.686837	19	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170728_NB551056_0019_AH52VNBGX3	PROJECT_PEBBLE_0008_Bn_P_PE_287_WT	PROJECT_PEBBLE
RED_1173	131.017359	99.9	5.051	982.210035	94.3	39.774	36.7334	10.0106	13.482	99.6134	76.5074	72.177	0.567529	0.511262	16.7	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170728_NB551056_0019_AH52VNBGX3	PROJECT_PEBBLE_0009_Bn_P_PE_316_WT	PROJECT_PEBBLE
RED_1017	160.45304	99.9	10.365	1203.095265	94	36.8998	29.8089	14.7886	18.5027	99.4742	66.7087	62.707	0.605836	0.585023	11	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170728_NB551051_0022_AHLNCJBGX2	PROJECT_PEBBLE_0002_Bn_P_PE_278_WT	PROJECT_PEBBLE
RED_1029	151.72551	99.9	7.968	1137.52131	91.4	33.4192	31.8316	17.2619	17.4874	99.39	65.2507	59.6637	0.627677	0.525272	15.1	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170728_NB551051_0022_AHLNCJBGX2	PROJECT_PEBBLE_0003_Bn_P_PE_290_WT	PROJECT_PEBBLE
RED_1044	116.063047	99.9	5.848	870.166755	93.8	35.0804	33.5857	11.0612	20.2727	99.4666	68.6661	64.4369	0.581395	0.579221	12.2	XYZ	PEBBLE	Tumour	Fresh	9999	9999	170728_NB551051_0022_AHLNCJBGX2	PROJECT_PEBBLE_0004_Bn_P_PE_285_WT	PROJECT_PEBBLE
P2_3_rep2	149.602189	99.7	27.671	1119.19662	93.1	4.0315	72.7738	4.2831	18.9117	99.5146	76.8053	71.5713	0.695198	0.649774	89.6	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170720_NB551051_0021_AHLJ32BGX2	PROJECT_LIEUTENANT_0012_Le_C_PE_313_WT	PROJECT_LIEUTENANT
P3_1_rep2	159.13522	99.9	21.331	1192.914045	93.8	7.0028	68.1575	5.6707	19.1689	99.5053	75.1603	70.5039	0.649284	0.735274	83.4	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170720_NB551051_0021_AHLJ32BGX2	PROJECT_LIEUTENANT_0013_Le_C_PE_327_WT	PROJECT_LIEUTENANT
P3_2_rep2	134.3284	99.9	15.169	1007.07714	96.4	7.5267	69.5572	6.1737	16.7424	99.5255	77.0839	74.3511	0.658156	0.761615	82.1	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170720_NB551051_0021_AHLJ32BGX2	PROJECT_LIEUTENANT_0014_Le_C_PE_297_WT	PROJECT_LIEUTENANT
P3_3_rep2	141.538039	99.9	12.441	1061.209665	94.2	8.9539	65.7692	7.5008	17.776	99.5252	74.7231	70.4038	0.671359	0.681356	78.5	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170720_NB551051_0021_AHLJ32BGX2	PROJECT_LIEUTENANT_0015_Le_C_PE_310_WT	PROJECT_LIEUTENANT
INS-E-030-ST	161.903928	99.8	13.87	1212.6198225	90.3	22.7738	51.6077	11.5479	14.0707	99.313	74.3815	67.171	0.610923	0.948733	44.3	XYZ	QUINOA	Tumour	empty	9999	9999	170626_NB551051_0020_AHLFFNBGX2	PROJECT_QUINOA_0045_nn_M_PE_287_WT	PROJECT_QUINOA
INS-E-031-C2T	134.059749	99.9	18.188	1004.449665	85.2	29.7618	44.3732	12.2615	13.6034	99.5891	74.1351	63.2146	0.57625	0.841317	32	XYZ	QUINOA	Tumour	empty	9999	9999	170626_NB551051_0020_AHLFFNBGX2	PROJECT_QUINOA_0046_nn_M_PE_290_WT	PROJECT_QUINOA
INS-E-032-ST	155.546731	99.8	17.94	1165.10091	92.4	24.0129	52.0705	11.7109	12.2057	99.3583	76.0834	70.3166	0.624152	0.937453	43.9	XYZ	QUINOA	Tumour	empty	9999	9999	170626_NB551051_0020_AHLFFNBGX2	PROJECT_QUINOA_0047_nn_M_PE_288_WT	PROJECT_QUINOA
P2_1_rep2	160.920415	99.9	13.864	1205.90199	94.2	14.0302	61.6215	7.2544	17.094	99.3431	75.6516	71.3336	0.610554	0.667557	69.9	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170626_NB551051_0020_AHLFFNBGX2	PROJECT_LIEUTENANT_0010_Le_C_PE_322_WT	PROJECT_LIEUTENANT
P2_2_rep2	158.297804	99.7	138.415	1184.454	85.5	0.6598	76.3503	3.2231	19.7667	98.1163	77.0101	65.8602	0.918326	1.130482	96.8	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170626_NB551051_0020_AHLFFNBGX2	PROJECT_LIEUTENANT_0011_Le_C_PE_312_WT	PROJECT_LIEUTENANT
INS-E-024-C2T	139.660153	99.8	18.717	1045.850865	93.4	22.873	51.7994	11.4252	13.9024	99.2791	74.6724	69.7826	0.548114	0.83719	44.5	XYZ	QUINOA	Tumour	empty	9999	9999	170623_NB551056_0018_AHLNCHBGX2	PROJECT_QUINOA_0038_nn_M_PE_306_WT	PROJECT_QUINOA
INS-E-026-C2T	164.427675	99.7	19.159	1230.142005	90.7	3.8353	69.9344	9.678	16.5523	98.8387	73.7697	66.9744	0.627589	0.929243	82.8	XYZ	QUINOA	Tumour	empty	9999	9999	170623_NB551056_0018_AHLNCHBGX2	PROJECT_QUINOA_0042_nn_M_PE_317_WT	PROJECT_QUINOA
INS-E-029-ST	144.865384	99.9	9.523	1085.4181425	86.3	26.7325	41.3903	16.562	15.3152	99.4677	68.1228	58.819	0.560119	0.793642	30.6	XYZ	QUINOA	Tumour	empty	9999	9999	170623_NB551056_0018_AHLNCHBGX2	PROJECT_QUINOA_0044_nn_M_PE_326_WT	PROJECT_QUINOA
INS-E-030-C2T	152.72945	99.8	14.275	1144.281825	91.5	28.969	43.5331	12.5205	14.9774	99.4485	72.5022	66.3738	0.608875	0.879266	32.1	XYZ	QUINOA	Tumour	empty	9999	9999	170623_NB551056_0018_AHLNCHBGX2	PROJECT_QUINOA_0045_nn_M_PE_299_WT	PROJECT_QUINOA
INS-E-023-AT	199.594156	99.9	10.885	1496.433045	90	12.8444	19.0152	51.122	17.0184	98.304	31.8595	28.6812	0.676	0.268938	7.7	XYZ	QUINOA	Tumour	FFPE	9999	9999	170623_NB551051_0019_AHLJ2YBGX2	PROJECT_QUINOA_0041_nn_P_PE_409_WT	PROJECT_QUINOA
INS-C-023-AT	155.324479	99.9	4.44	1164.4930125	92.5	15.1724	28.5594	40.5293	15.7389	98.558	43.7317	40.4729	0.632808	0.536212	20.2	XYZ	QUINOA	Tumour	FFPE	9999	9999	170622_NB551056_0017_AHLJ33BGX2	PROJECT_QUINOA_0035_Ov_P_PE_303_WT	PROJECT_QUINOA
INS-E-016-AT	201.463082	99.6	68.954	1506.262935	88.4	0.2697	73.2688	2.2727	24.1888	98.2725	73.5385	65.0764	0.831617	0.110246	96.4	XYZ	QUINOA	Tumour	FFPE	9999	9999	170622_NB551051_0018_AHLNFJBGX2	PROJECT_QUINOA_0027_nn_P_PE_383_WT	PROJECT_QUINOA
INS-E-018-AT	176.575075	99.6	98.124	1319.168745	89.4	0.1689	73.6133	2.3172	23.9006	96.9199	73.7822	66.0087	0.92295	0.30137	96.2	XYZ	QUINOA	Tumour	FFPE	9999	9999	170622_NB551051_0018_AHLNFJBGX2	PROJECT_QUINOA_0028_nn_P_PE_403_WT	PROJECT_QUINOA
01-101_FFPE_T	160.003627	99.8	297.468	1198.37166	89.8	0.9346	68.2228	22.1891	8.6534	95.6048	69.1575	62.1479	2.815002	9999	51.5	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551056_0016_AHLCTFBGX2	PROJECT_CHAMELEON_0001_Bd_P_PE_324_WT	PROJECT_CHAMELEON
01-700_FFPE_T	161.168891	99.9	13.571	1208.017305	91.8	6.8913	34.7429	37.3532	21.0127	98.0501	41.6341	38.2362	0.75948	0.245021	28.9	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551056_0016_AHLCTFBGX2	PROJECT_CHAMELEON_0002_Co_P_PE_258_WT	PROJECT_CHAMELEON
01-801_FFPE_T	161.172429	99.9	21.181	1208.504355	94.8	8.8101	18.5067	56.784	15.8992	97.7171	27.3168	25.9217	0.790088	0.305556	7	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551056_0016_AHLCTFBGX2	PROJECT_CHAMELEON_0003_Co_P_PE_274_WT	PROJECT_CHAMELEON
02-901_FFPE_T	163.743865	99.7	30.892	1225.6002	93.8	0.2584	73.5711	4.2153	21.9552	96.7098	73.8295	69.285	0.932806	0.346341	94.9	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551056_0016_AHLCTFBGX2	PROJECT_CHAMELEON_0007_Np_P_PE_362_WT	PROJECT_CHAMELEON
PM-020_FFPE_T	156.699527	99.8	10.183	1173.46827	92.8	1.671	62.5853	13.0427	22.7009	97.306	64.2563	59.6451	0.778973	0.188624	78.7	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551056_0016_AHLCTFBGX2	PROJECT_CHAMELEON_0006_Ov_P_PE_340_WT	PROJECT_CHAMELEON
02-202_FFPE_T	169.062244	99.7	41.481	1264.750455	91.9	0.315	73.5567	4.2721	21.8562	97.1977	73.8717	67.937	0.914848	0.505051	95.4	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551051_0017_AHLFFJBGX2	PROJECT_CHAMELEON_0004_Co_P_PE_323_WT	PROJECT_CHAMELEON
02-703_FFPE_T	183.710571	99.8	3508.63	1375.076085	88.4	9e-04	75.0923	1.7366	23.1703	34.4631	75.0932	66.4001	1.774834	1.307776	98.7	XYZ	CHAMELEON	Tumour	FFPE	9999	9999	170609_NB551051_0017_AHLFFJBGX2	PROJECT_CHAMELEON_0005_Pt_P_PE_360_WT	PROJECT_CHAMELEON
FaDu_T4_Rep1	145.544429	99.8	4.047	1090.098285	76.5	17.5699	28.0508	37.0395	17.3398	98.9175	45.6207	34.9009	0.57493	0.279056	15.8	XYZ	ALPHA	Tumour	FFPE	9999	9999	170412_NB551056_0014_AHJKTLAFXX	PROJECT_ALPHA_0004_Nk_P_PE_293_WT	PROJECT_ALPHA
OPC_03_13891	121.128088	99.7	1250.275	906.631065	89.2	0.0499	79.3733	13.9559	6.621	92.4741	79.4231	70.9235	2.942031	9999	35.3	XYZ	ALPHA	Tumour	FFPE	9999	9999	170412_NB551056_0014_AHJKTLAFXX	PROJECT_ALPHA_0003_Nk_P_PE_256_WT	PROJECT_ALPHA
HMS001_T2_Rep1	92.019121	99.9	1.832	689.907165	87.4	16.0129	20.2627	49.1141	14.6103	98.4114	36.2756	31.7194	0.44737	0.304223	7.5	XYZ	ALPHA	Tumour	FFPE	9999	9999	170412_NB551051_0015_AHLN5KBGX2	PROJECT_ALPHA_0005_Nk_P_PE_332_WT	PROJECT_ALPHA
INS-E-008-EOT-T	270.239164	99.9	5.168	2025.9402	92.9	24.7748	31.1637	23.8687	20.1928	99.2624	55.9385	52.0016	0.444726	0.553858	17.3	XYZ	QUINOA	Tumour	FFPE	9999	9999	170324_NB551051_0014_AHJL2FAFXX	PROJECT_QUINOA_0031_nn_M_PE_299_WT	PROJECT_QUINOA
INS-E-016-C2T	156.716646	99.9	3.906	1174.75224	94.7	26.5335	33.1964	20.4583	19.8118	99.1918	59.7299	56.6062	0.429804	0.520987	17.6	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551056_0012_AHCWMFBGX2	PROJECT_QUINOA_0027_nn_M_PE_314_WT	PROJECT_QUINOA
INS-E-018-C2T	172.177522	99.9	3.83	1290.82074	95.2	28.3075	30.1102	21.4858	20.0965	99.1746	58.4177	55.6369	0.438828	0.516209	15.7	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551056_0012_AHCWMFBGX2	PROJECT_QUINOA_0028_nn_M_PE_321_WT	PROJECT_QUINOA
INS-E-018-ST	176.150564	99.9	3.348	1320.618435	94.7	25.2818	27.1775	25.8884	21.6523	98.8486	52.4592	49.6799	0.443828	0.642979	13.6	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551056_0012_AHCWMFBGX2	PROJECT_QUINOA_0028_nn_P_PE_318_WT	PROJECT_QUINOA
INS-E-019-ST	181.888379	99.9	4.452	1363.6707675	95.8	34.1758	30.8736	16.0907	18.8599	99.5249	65.0494	62.3348	0.430709	0.487396	13.7	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551056_0012_AHCWMFBGX2	PROJECT_QUINOA_0029_nn_P_PE_316_WT	PROJECT_QUINOA
INS-E-020-C2T	169.760565	99.9	5.205	1272.639975	94.8	34.7849	36.0597	13.0732	16.0822	99.569	70.8446	67.1695	0.418932	0.508856	17.7	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551056_0012_AHCWMFBGX2	PROJECT_QUINOA_0030_nn_M_PE_311_WT	PROJECT_QUINOA
INS-D-003-AT	167.130882	99.9	1.993	1253.320065	93.4	12.9148	19.7967	47.4695	19.8191	98.6763	32.7114	30.5571	0.573516	0.144865	3.6	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551051_0013_AHGG5FBGX2	PROJECT_QUINOA_0017_Sk_P_PE_317_WT	PROJECT_QUINOA
INS-D-006-AT	161.747551	99.9	2.939	1212.77079	89.5	9.5073	17.3721	51.7104	21.4103	97.9582	26.8794	24.0765	0.518063	0.211538	9.2	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551051_0013_AHGG5FBGX2	PROJECT_QUINOA_0025_Sk_P_PE_313_WT	PROJECT_QUINOA
INS-D-006-C2T	164.11662	99.9	3.903	1230.03309	93.4	22.4453	36.1227	23.2838	18.1483	99.2417	58.5679	54.7192	0.436637	0.516654	23.7	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551051_0013_AHGG5FBGX2	PROJECT_QUINOA_0025_Sk_M_PE_324_WT	PROJECT_QUINOA
INS-D-006-ST	169.814208	99.9	3.768	1273.41318	95.3	35.9128	26.7384	19.2162	18.1326	99.3971	62.6512	59.7097	0.421394	0.498587	5	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551051_0013_AHGG5FBGX2	PROJECT_QUINOA_0025_Sk_P_PE_322_WT	PROJECT_QUINOA
INS-D-007-ST	158.318821	99.9	3.383	1187.08848	93.5	24.7821	26.4659	27.3807	21.3713	99.0443	51.248	47.9377	0.424673	0.489996	11	XYZ	QUINOA	Tumour	FFPE	9999	9999	170322_NB551051_0013_AHGG5FBGX2	PROJECT_QUINOA_0026_Sk_P_PE_316_WT	PROJECT_QUINOA
INS-A-007-ST	176.751301	99.9	3.006	1325.3958375	93.9	30.807	25.7301	26.5586	16.9043	99.0581	56.5371	53.1262	0.420794	0.56727	6.9	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551056_0011_AHGG7HBGX2	PROJECT_QUINOA_0019_Oc_P_PE_329_WT	PROJECT_QUINOA
INS-B-005-AT	171.14665	99.9	2.813	1282.9143	88.9	9.0379	23.3686	51.8257	15.7679	98.5614	32.4065	28.8172	0.549456	0.174002	14.9	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551056_0011_AHGG7HBGX2	PROJECT_QUINOA_0020_Br_P_PE_300_WT	PROJECT_QUINOA
INS-B-006-AT	172.851568	99.9	2.088	1296.09321	94.3	14.5356	20.6903	45.3765	19.3977	98.3407	35.2259	33.2452	0.477498	0.220956	8	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551056_0011_AHGG7HBGX2	PROJECT_QUINOA_0021_Br_P_PE_310_WT	PROJECT_QUINOA
INS-C-010-AT	163.443693	99.9	2.218	1225.44516	91.7	9.6712	17.7575	54.4171	18.1542	98.3317	27.4287	25.1701	0.540098	0.174175	8.1	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551056_0011_AHGG7HBGX2	PROJECT_QUINOA_0022_Ov_P_PE_302_WT	PROJECT_QUINOA
INS-C-011-AT	180.922028	99.9	2.113	1356.478185	93.5	12.7286	21.7481	49.1569	16.3664	98.4387	34.4767	32.2362	0.497682	0.176937	10.7	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551056_0011_AHGG7HBGX2	PROJECT_QUINOA_0023_Ov_P_PE_291_WT	PROJECT_QUINOA
INS-E-011-C3T	168.194251	99.9	3.964	1261.137855	94.3	37.1237	23.638	20.7483	18.4901	99.3386	60.7616	57.3374	0.495759	0.749123	8.9	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551051_0012_AHGGV7BGX2	PROJECT_QUINOA_0003_nn_M_PE_305_WT	PROJECT_QUINOA
INS-E-011-ST	186.310555	99.9	5.326	1396.882125	96	37.7821	27.0539	13.2434	21.9206	99.4794	64.836	62.2789	0.496326	0.873225	12.2	XYZ	QUINOA	Tumour	empty	9999	9999	170317_NB551051_0012_AHGGV7BGX2	PROJECT_QUINOA_0003_nn_M_PE_288_WT	PROJECT_QUINOA
INS-E-012-ST	161.133079	99.9	4.068	1207.815555	94.5	31.2105	28.9159	17.5897	22.2839	99.4665	60.1264	56.8702	0.48228	0.810962	18.1	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551051_0012_AHGGV7BGX2	PROJECT_QUINOA_0005_nn_P_PE_294_WT	PROJECT_QUINOA
INS-E-013-ST	151.466229	99.9	6.148	1135.66908	95.4	35.7598	28.0175	13.6618	22.5609	99.5367	63.7773	60.8443	0.510737	0.76883	12.3	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551051_0012_AHGGV7BGX2	PROJECT_QUINOA_0007_nn_P_PE_286_WT	PROJECT_QUINOA
INS-E-016-ST	186.829106	99.9	2.615	1400.89188	94	23.3072	23.4386	33.6914	19.5628	98.9103	46.7458	43.9619	0.435244	0.549496	9.5	XYZ	QUINOA	Tumour	FFPE	9999	9999	170317_NB551051_0012_AHGGV7BGX2	PROJECT_QUINOA_0027_nn_P_PE_323_WT	PROJECT_QUINOA
INS-C-017-AT	161.839416	99.9	4.43	1213.5967575	96.3	8.3939	14.9645	58.8581	17.7835	97.6172	23.3584	22.4942	0.796972	0.155615	6.4	XYZ	QUINOA	Tumour	FFPE	9999	9999	170314_NB551056_0010_AHGGJMBGX2	PROJECT_QUINOA_0014_Ov_P_PE_251_WT	PROJECT_QUINOA
INS-D-003-ST_XYZ	149.010762	99.9	4.009	1117.08618	94.3	28.908	28.0068	18.7753	24.3099	97.0838	56.9148	53.7271	0.492359	0.893948	15.2	XYZ	QUINOA	Tumour	empty	9999	9999	170314_NB551056_0010_AHGGJMBGX2	PROJECT_QUINOA_0017_Sk_M_PE_302_WT	PROJECT_QUINOA
INS-D-004-AT	140.632076	99.9	4.265	1054.6451325	96.3	11.1251	14.7286	55.0771	19.0692	98.1983	25.8537	24.9023	0.777167	0.190088	3.3	XYZ	QUINOA	Tumour	FFPE	9999	9999	170314_NB551056_0010_AHGGJMBGX2	PROJECT_QUINOA_0001_Sk_P_PE_251_WT	PROJECT_QUINOA
INS-D-004-ST	160.207948	99.9	3.953	1201.3216725	96.5	40.2788	23.5297	17.4933	18.6982	98.2984	63.8085	61.5976	0.493894	0.842405	7.5	XYZ	QUINOA	Tumour	empty	9999	9999	170314_NB551056_0010_AHGGJMBGX2	PROJECT_QUINOA_0001_Sk_P_PE_300_WT	PROJECT_QUINOA
INS-E-013-AT	158.470606	99.9	2.989	1188.4666725	96.4	7.9549	11.0906	58.1085	22.846	97.5516	19.0455	18.3709	0.809323	0.142562	2.5	XYZ	QUINOA	Tumour	FFPE	9999	9999	170314_NB551056_0010_AHGGJMBGX2	PROJECT_QUINOA_0007_nn_P_PE_255_WT	PROJECT_QUINOA
INS-D-003-C3T	166.709024	99.9	5.68	1249.376235	92.9	32.2533	30.8213	13.5829	23.3425	98.3645	63.0746	58.6104	0.473568	0.759152	19.5	XYZ	QUINOA	Tumour	FFPE	9999	9999	170303_NB551056_0009_AHGG2KBGX2	PROJECT_QUINOA_0017_Sk_M_PE_307_WT	PROJECT_QUINOA
P2_3	165.967755	99.9	7.087	1244.66745	96.4	53.9002	26.0143	6.9399	13.1456	98.8186	79.9145	77.0934	0.505996	0.824459	6.5	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170303_NB551056_0009_AHGG2KBGX2	PROJECT_LIEUTENANT_0001_Le_C_PE_291_WT	PROJECT_LIEUTENANT
P3_1	154.043034	99.9	5.749	1155.268035	96.7	56.0294	22.796	8.8226	12.3521	99.0671	78.8253	76.2273	0.493353	0.818545	1.2	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170303_NB551056_0009_AHGG2KBGX2	PROJECT_LIEUTENANT_0001_Le_C_PE_297_WT	PROJECT_LIEUTENANT
P3_2	175.879996	99.9	5.719	1319.06175	95.2	53.5035	22.1583	11.2817	13.0565	99.301	75.6618	72.0662	0.483562	0.759838	0.8	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170303_NB551056_0009_AHGG2KBGX2	PROJECT_LIEUTENANT_0001_Le_C_PE_312_WT	PROJECT_LIEUTENANT
P3_3	165.984941	99.9	6.064	1244.8429725	95.6	54.5638	21.6224	10.4025	13.4114	98.6768	76.1861	72.8501	0.506517	0.825304	1.2	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170303_NB551056_0009_AHGG2KBGX2	PROJECT_LIEUTENANT_0001_Le_C_PE_309_WT	PROJECT_LIEUTENANT
697_1	149.160246	99.9	5.439	1118.65053	96.1	54.4567	23.8092	8.7277	13.0064	98.3923	78.2659	75.2738	0.475439	0.694931	1.3	XYZ	LIEUTENANT	Tumour	Fresh	9999	9999	170303_NB551051_0011_AHGGHYBGX2	PROJECT_LIEUTENANT_0001_Le_C_PE_314_WT	PROJECT_LIEUTENANT
